                                   Date      Open      High       Low     Close      Volume          EMA7       MACD     signal   momentum        RSI          VWAP    Gradient
Date                                                                                                                                                                           
2020-12-13 09:03:00 2020-12-13 09:03:00  19273.65  19322.24  19269.20  19292.70  276.870720  19268.545636   7.253914   4.131414   3.122500  79.933759  19281.699136   -1.666667
2020-12-13 09:04:00 2020-12-13 09:04:00  19292.81  19308.01  19267.99  19271.65  121.156394  19269.324196   7.250291   4.762465   2.487826  59.430644  19281.833560  -34.908333
2020-12-13 09:05:00 2020-12-13 09:05:00  19271.65  19289.45  19241.05  19250.81   94.696742  19264.684612   5.781834   4.968236   0.813598  45.550117  19279.481819  -13.666667
2020-12-13 09:06:00 2020-12-13 09:06:00  19250.48  19260.56  19244.56  19255.25   75.976432  19262.321744   4.873866   4.949222  -0.075356  48.618228  19277.372830  -13.583333
2020-12-13 09:07:00 2020-12-13 09:07:00  19255.24  19255.24  19219.57  19234.51  116.331056  19255.359494   2.702879   4.497286  -1.794407  36.948148  19272.854555  -23.608333
2020-12-13 09:08:00 2020-12-13 09:08:00  19234.50  19239.82  19220.00  19226.92  121.121352  19248.242479   0.463030   3.686606  -3.223576  33.424783  19268.325045   -8.766667
2020-12-13 09:09:00 2020-12-13 09:09:00  19226.92  19234.14  19221.65  19223.99   52.996508  19242.174793  -1.487853   2.647790  -4.135643  32.010724  19266.524049  -13.000000
2020-12-13 09:10:00 2020-12-13 09:10:00  19224.00  19233.47  19200.00  19211.32  137.482231  19234.456739  -3.878723   1.338530  -5.217253  26.248462  19261.329378   -3.358333
2020-12-13 09:11:00 2020-12-13 09:11:00  19211.52  19225.52  19209.30  19219.96   64.371974  19230.831019  -5.083804   0.050950  -5.134754  35.717553  19259.390405    5.566667
2020-12-13 09:12:00 2020-12-13 09:12:00  19219.96  19222.14  19216.23  19218.00   42.521897  19227.622246  -6.104337  -1.182493  -4.921844  34.511344  19258.217879   -7.025000
2020-12-13 09:13:00 2020-12-13 09:13:00  19218.00  19222.20  19204.54  19211.53   68.757510  19223.598226  -7.296000  -2.407089  -4.888911  30.439361  19212.756667   21.383333
2020-12-13 09:14:00 2020-12-13 09:14:00  19211.53  19243.69  19211.53  19243.66   63.409844  19228.614565  -5.808004  -3.088115  -2.719889  59.157026  19222.449607   18.033333
2020-12-13 09:15:00 2020-12-13 09:15:00  19243.67  19245.52  19232.01  19233.17   47.387270  19229.753577  -5.345753  -3.540091  -1.805662  50.920824  19226.263291    0.458333
2020-12-13 09:16:00 2020-12-13 09:16:00  19232.73  19290.51  19228.42  19244.21  107.775357  19233.368046  -4.110077  -3.654178  -0.455899  58.260009  19236.809661   13.000000
2020-12-13 09:17:00 2020-12-13 09:17:00  19243.74  19255.69  19243.00  19248.77   40.618051  19237.218824  -2.759101  -3.475049   0.715949  61.140242  19238.338489   -6.075000
2020-12-13 09:18:00 2020-12-13 09:18:00  19248.78  19248.78  19232.19  19236.92   26.725439  19237.144114  -2.553383  -3.290622   0.737240  50.313565  19238.410689   -4.241667
2020-12-13 09:19:00 2020-12-13 09:19:00  19236.92  19249.99  19233.00  19243.68   29.753199  19238.778155  -1.857125  -3.003807   1.146682  55.685420  19238.705774   -3.650000
2020-12-13 09:20:00 2020-12-13 09:20:00  19243.68  19245.10  19227.64  19232.54   25.188187  19237.218566  -2.128846  -2.828758   0.699912  45.876961  19238.483636   -5.150000
2020-12-13 09:21:00 2020-12-13 09:21:00  19232.54  19238.50  19230.16  19237.50   29.258822  19237.288927  -1.942307  -2.651422   0.709114  50.532373  19238.277168    0.316667
2020-12-13 09:22:00 2020-12-13 09:22:00  19237.49  19237.50  19228.51  19232.92   22.567071  19236.196675  -2.121358  -2.545387   0.424029  46.135201  19238.017943   -5.308333
2020-12-13 09:23:00 2020-12-13 09:23:00  19232.91  19235.33  19229.51  19231.13   22.100643  19234.929990  -2.373382  -2.510980   0.137598  44.326223  19237.742431  -20.283333
2020-12-13 09:24:00 2020-12-13 09:24:00  19231.12  19231.13  19201.00  19208.58   56.971904  19228.342426  -4.266014  -2.862034  -1.403981  27.829898  19235.194576  -26.916667
2020-12-13 09:25:00 2020-12-13 09:25:00  19208.58  19217.48  19195.54  19198.83   46.489823  19220.964264  -6.445834  -3.578870  -2.866964  23.325848  19232.720050  -12.125000
2020-12-13 09:26:00 2020-12-13 09:26:00  19198.83  19290.00  19185.59  19194.03  174.049802  19214.230660  -8.447400  -4.552659  -3.894741  21.290258  19230.544377   -3.366667
2020-12-13 09:27:00 2020-12-13 09:27:00  19194.00  19197.60  19184.22  19194.79   46.347899  19209.370474  -9.859103  -5.614020  -4.245083  22.574045  19192.203333    4.950000
2020-12-13 09:28:00 2020-12-13 09:28:00  19194.28  19204.43  19191.24  19199.97   47.980893  19207.020348 -10.451220  -6.581512  -3.869707  31.687115  19195.429907   13.100000
2020-12-13 09:29:00 2020-12-13 09:29:00  19199.99  19217.61  19199.99  19210.51   51.108897  19207.892763  -9.978770  -7.260993  -2.717776  46.936875  19200.328656   16.716667
2020-12-13 09:30:00 2020-12-13 09:30:00  19210.51  19222.78  19210.51  19220.03   85.900388  19210.927078  -8.755544  -7.559914  -1.195630  57.274584  19206.806209   16.266667
2020-12-13 09:31:00 2020-12-13 09:31:00  19220.03  19233.45  19220.03  19230.03   59.671850  19215.702815  -6.919546  -7.431837   0.512291  65.698108  19211.118523   14.966667
2020-12-13 09:32:00 2020-12-13 09:32:00  19230.03  19241.39  19230.03  19237.99   45.187936  19221.274617  -4.782165  -6.901891   2.119726  71.134186  19214.525984  -19.891667
2020-12-13 09:33:00 2020-12-13 09:33:00  19237.99  19241.44  19199.03  19206.16   71.076280  19217.495960  -5.538443  -6.629196   1.090753  40.406750  19214.703529  -15.683333
2020-12-13 09:34:00 2020-12-13 09:34:00  19206.16  19222.49  19205.21  19219.17   31.662574  19217.914470  -5.050142  -6.313381   1.263239  50.825385  19214.769878    1.916667
2020-12-13 09:35:00 2020-12-13 09:35:00  19219.71  19219.71  19206.16  19208.46   38.455986  19215.550851  -5.448673  -6.140437   0.691764  43.340265  19214.501911  -10.833333
2020-12-13 09:36:00 2020-12-13 09:36:00  19208.46  19212.49  19206.16  19206.17   19.414083  19213.205638  -5.878143  -6.087978   0.209835  41.762187  19214.258513   -7.050000
2020-12-13 09:37:00 2020-12-13 09:37:00  19206.82  19206.82  19190.00  19200.00   38.836941  19209.904228  -6.631843  -6.196752  -0.435091  37.363569  19213.147841  -12.325000
2020-12-13 09:38:00 2020-12-13 09:38:00  19199.99  19200.78  19191.14  19191.38   24.808775  19205.273170  -7.824091  -6.522221  -1.301869  31.756137  19212.319432  -15.416667
2020-12-13 09:39:00 2020-12-13 09:39:00  19191.38  19194.50  19181.49  19181.50   38.506953  19199.329877  -9.446167  -7.107013  -2.339153  26.322675  19210.616433    9.700000
2020-12-13 09:40:00 2020-12-13 09:40:00  19181.49  19203.02  19179.50  19203.02   46.490739  19200.252408  -8.913648  -7.468342  -1.445307  49.090240  19209.504572   11.733333
2020-12-13 09:41:00 2020-12-13 09:41:00  19202.08  19208.35  19190.19  19195.58   30.201616  19199.084306  -8.981382  -7.770951  -1.210431  43.511926  19198.040000   -4.575000
2020-12-13 09:42:00 2020-12-13 09:42:00  19195.59  19205.69  19195.59  19197.53   25.621152  19198.695729  -8.778022  -7.972365  -0.805657  45.461128  19198.757528   10.816667
2020-12-13 09:43:00 2020-12-13 09:43:00  19197.52  19226.43  19197.52  19208.56   60.492136  19201.161797  -7.647358  -7.907364   0.260006  55.811028  19205.039551    7.725000
2020-12-13 09:44:00 2020-12-13 09:44:00  19208.56  19215.01  19199.99  19206.80   35.464685  19202.571348  -6.813459  -7.688582   0.875124  53.854133  19205.559937    9.266667
2020-12-13 09:45:00 2020-12-13 09:45:00  19206.80  19219.68  19206.19  19219.68   66.324132  19206.848511  -5.063712  -7.163608   2.099895  64.718012  19208.486358   23.408333
2020-12-13 09:46:00 2020-12-13 09:46:00  19219.68  19234.90  19218.20  19234.89   63.540050  19213.858883  -2.431415  -6.217168   3.785753  73.544115  19213.188774    9.891667
2020-12-13 09:47:00 2020-12-13 09:47:00  19232.68  19247.50  19228.98  19231.55   72.483597  19218.281663  -0.606041  -5.094942   4.488901  68.995932  19217.859874  -16.675000
2020-12-13 09:48:00 2020-12-13 09:48:00  19231.54  19231.55  19214.88  19214.88   26.961777  19217.431247  -0.489955  -4.173944   3.683989  50.347626  19218.042181   12.458333
2020-12-13 09:49:00 2020-12-13 09:49:00  19214.88  19246.50  19211.31  19246.50   71.425735  19224.698435   2.113215  -2.916511   5.029726  69.259494  19220.682529   22.116667
2020-12-13 09:50:00 2020-12-13 09:50:00  19246.50  19247.59  19233.59  19241.42   75.091401  19228.878826   3.725570  -1.588095   5.313664  64.521628  19223.555230   -2.266667
2020-12-13 09:51:00 2020-12-13 09:51:00  19241.43  19247.06  19238.60  19243.78   29.173521  19232.604120   5.133479  -0.243780   5.377258  65.824922  19224.581760   -0.050000
2020-12-13 09:52:00 2020-12-13 09:52:00  19243.78  19244.39  19237.00  19241.36   23.359363  19234.793090   5.985828   1.002142   4.983686  62.978146  19225.239487   -0.058333
2020-12-13 09:53:00 2020-12-13 09:53:00  19241.36  19244.63  19237.92  19243.71   27.651022  19237.022317   6.771920   2.156098   4.615822  64.754386  19226.005938    2.950000
2020-12-13 09:54:00 2020-12-13 09:54:00  19243.72  19245.00  19233.84  19244.90   32.664139  19238.991738   7.405069   3.205892   4.199176  65.752841  19226.783238   -1.916667
2020-12-13 09:55:00 2020-12-13 09:55:00  19244.90  19246.54  19239.32  19241.41   18.280345  19239.596304   7.539348   4.072584   3.466765  59.791767  19242.423333   -1.000000
2020-12-13 09:56:00 2020-12-13 09:56:00  19241.41  19246.00  19241.41  19243.70   27.159836  19240.622228   7.740591   4.806185   2.934406  62.470757  19243.188396    4.875000
2020-12-13 09:57:00 2020-12-13 09:57:00  19243.70  19247.55  19242.16  19247.26   19.015671  19242.281671   8.093024   5.463553   2.629471  66.619740  19243.916582   17.750000
2020-12-13 09:58:00 2020-12-13 09:58:00  19247.26  19265.53  19247.26  19265.00   58.756585  19247.961253   9.687595   6.308361   3.379233  79.904533  19251.235021   -1.125000
2020-12-13 09:59:00 2020-12-13 09:59:00  19264.99  19265.00  19243.55  19245.91   26.393455  19247.448440   9.307959   6.908281   2.399678  52.779763  19251.279416  -16.975000
2020-12-13 10:00:00 2020-12-13 10:00:00  19245.25  19255.00  19243.68  19244.63   61.072892  19246.743830   8.802581   7.287141   1.515440  51.376483  19250.262084    1.058333
2020-12-13 10:01:00 2020-12-13 10:01:00  19244.64  19249.55  19244.63  19247.18   12.436231  19246.852872   8.509202   7.531553   0.977649  54.282328  19250.086948  -31.333333
2020-12-13 10:02:00 2020-12-13 10:02:00  19247.17  19247.17  19203.51  19207.03   62.057836  19236.897154   4.986852   7.022613  -2.035761  25.494802  19243.373469  -31.558333
2020-12-13 10:03:00 2020-12-13 10:03:00  19206.45  19226.68  19202.85  19209.31   39.941794  19230.000366   2.351898   6.088470  -3.736572  28.093435  19239.635400   -3.283333
2020-12-13 10:04:00 2020-12-13 10:04:00  19209.31  19212.04  19201.49  19203.09   27.700879  19223.272774  -0.234488   4.823878  -5.058366  25.214419  19236.958442   -1.291667
2020-12-13 10:05:00 2020-12-13 10:05:00  19203.09  19213.84  19203.09  19207.76   24.010391  19219.394581  -1.886280   3.481847  -5.368126  31.535781  19235.127938    5.116667
2020-12-13 10:06:00 2020-12-13 10:06:00  19207.76  19218.45  19207.38  19209.23   24.895910  19216.853436  -3.041821   2.177113  -5.218934  33.654087  19233.675212    6.316667
2020-12-13 10:07:00 2020-12-13 10:07:00  19209.80  19218.35  19208.76  19215.34   29.847470  19216.475077  -3.425822   1.056526  -4.482348  42.523953  19232.324842    1.083333
2020-12-13 10:08:00 2020-12-13 10:08:00  19215.33  19215.34  19204.89  19210.53   43.895789  19214.988807  -4.070771   0.031067  -4.101837  37.755591  19230.287161   -6.041667
2020-12-13 10:09:00 2020-12-13 10:09:00  19210.60  19213.11  19206.90  19208.09   23.690800  19213.264106  -4.724046  -0.919956  -3.804090  35.343097  19209.366667    0.466667
2020-12-13 10:10:00 2020-12-13 10:10:00  19208.09  19211.67  19202.50  19211.09   31.242530  19212.720579  -4.942997  -1.724564  -3.218433  40.913491  19208.828264   -5.450000
2020-12-13 10:11:00 2020-12-13 10:11:00  19211.09  19212.00  19200.00  19201.55   28.115164  19209.927934  -5.818348  -2.543321  -3.275027  30.790723  19207.368620  -14.741667
2020-12-13 10:12:00 2020-12-13 10:12:00  19201.54  19201.77  19193.39  19193.40   36.974061  19205.795951  -7.087289  -3.452114  -3.635174  24.560994  19203.923915   -4.316667
2020-12-13 10:13:00 2020-12-13 10:13:00  19193.40  19196.37  19190.26  19196.37   58.654507  19203.439463  -7.763991  -4.314490  -3.449501  30.693050  19200.775605    2.475000
2020-12-13 10:14:00 2020-12-13 10:14:00  19196.37  19198.65  19194.24  19196.37   39.615504  19201.672097  -8.205672  -5.092726  -3.112946  30.693050  19199.985154    0.183333
2020-12-13 10:15:00 2020-12-13 10:15:00  19196.38  19199.98  19189.17  19196.59   47.572278  19200.401573  -8.440655  -5.762312  -2.678343  31.288804  19199.137277    7.966667
2020-12-13 10:16:00 2020-12-13 10:16:00  19196.59  19210.01  19194.54  19205.93   37.123750  19201.783680  -7.784066  -6.166663  -1.617403  52.214879  19199.671004    8.125000
2020-12-13 10:17:00 2020-12-13 10:17:00  19205.94  19210.64  19202.51  19206.34   30.534978  19202.922760  -7.148249  -6.362980  -0.785269  52.969379  19200.295912   -8.991667
2020-12-13 10:18:00 2020-12-13 10:18:00  19206.35  19206.35  19192.00  19195.14   41.196610  19200.977070  -7.461484  -6.582681  -0.878803  34.903724  19200.024810  -13.625000
2020-12-13 10:19:00 2020-12-13 10:19:00  19195.15  19195.51  19189.40  19189.99   30.332510  19198.230302  -8.032426  -6.872630  -1.159796  29.375512  19199.396412   -3.341667
2020-12-13 10:20:00 2020-12-13 10:20:00  19189.99  19196.80  19185.74  19191.13   41.905328  19196.455227  -8.297307  -7.157565  -1.139742  32.226855  19198.630131    6.041667
2020-12-13 10:21:00 2020-12-13 10:21:00  19191.13  19197.25  19187.62  19197.24   30.665922  19196.651420  -7.923121  -7.310676  -0.612445  46.197442  19198.335206    8.533333
2020-12-13 10:22:00 2020-12-13 10:22:00  19197.24  19202.13  19197.24  19201.37   27.202245  19197.831065  -7.210362  -7.290614   0.080251  53.904759  19198.438204    7.483333
2020-12-13 10:23:00 2020-12-13 10:23:00  19201.37  19206.86  19201.37  19206.22   19.061640  19199.928299  -6.183042  -7.069099   0.886057  61.647087  19204.816667   11.208333
2020-12-13 10:24:00 2020-12-13 10:24:00  19206.22  19214.85  19204.97  19214.82   21.066782  19203.651224  -4.621949  -6.579669   1.957720  71.745294  19208.349809    6.050000
2020-12-13 10:25:00 2020-12-13 10:25:00  19214.82  19216.69  19210.89  19213.48   51.652273  19206.108418  -3.453055  -5.954346   2.501292  68.378969  19211.353282   -5.300000
2020-12-13 10:26:00 2020-12-13 10:26:00  19213.00  19213.00  19203.00  19208.46   23.021721  19206.696314  -2.898216  -5.343120   2.444904  56.468043  19210.711585   -2.891667
2020-12-13 10:27:00 2020-12-13 10:27:00  19208.46  19210.77  19207.94  19210.01   17.496326  19207.524735  -2.306880  -4.735872   2.428992  59.107279  19210.561053   -0.283333
2020-12-13 10:28:00 2020-12-13 10:28:00  19210.00  19214.17  19207.00  19208.12   13.253908  19207.673551  -1.968016  -4.182301   2.214285  54.291025  19210.488413   -1.891667
2020-12-13 10:29:00 2020-12-13 10:29:00  19208.12  19209.37  19206.48  19207.74    7.940621  19207.690164  -1.710402  -3.687921   1.977519  53.244271  19210.352611    4.575000
2020-12-13 10:30:00 2020-12-13 10:30:00  19207.73  19217.68  19206.28  19213.61   25.433417  19209.170123  -1.020938  -3.154525   2.133587  65.554885  19210.661167    8.550000
2020-12-13 10:31:00 2020-12-13 10:31:00  19213.61  19218.01  19213.00  19218.00   19.697796  19211.377592  -0.119013  -2.547422   2.428409  72.138410  19211.224012   20.241667
2020-12-13 10:32:00 2020-12-13 10:32:00  19218.01  19239.24  19218.00  19237.90   38.262873  19218.008194   2.176080  -1.602722   3.778802  86.340230  19214.533519    9.991667
2020-12-13 10:33:00 2020-12-13 10:33:00  19238.21  19240.92  19226.08  19229.99   26.237131  19221.003645   3.318561  -0.618465   3.937026  69.453771  19216.308073   -5.366667
2020-12-13 10:34:00 2020-12-13 10:34:00  19229.99  19234.00  19229.99  19231.46   13.371478  19223.617734   4.293088   0.363845   3.929243  70.730399  19217.058076  -12.916667
2020-12-13 10:35:00 2020-12-13 10:35:00  19231.46  19237.34  19213.72  19214.49   27.994065  19221.335801   3.654192   1.021915   2.632277  44.795414  19217.498634  -11.200000
2020-12-13 10:36:00 2020-12-13 10:36:00  19214.48  19220.63  19212.00  19218.02   22.915750  19220.506850   3.393537   1.496239   1.897298  49.424490  19217.455568    1.191667
2020-12-13 10:37:00 2020-12-13 10:37:00  19218.28  19221.61  19215.46  19215.92   32.524257  19219.360138   2.983151   1.793622   1.189530  46.632986  19217.663333   -9.333333
2020-12-13 10:38:00 2020-12-13 10:38:00  19215.92  19216.28  19204.00  19206.82   64.115978  19216.225103   1.901806   1.815258   0.086548  36.046300  19211.937759   -5.416667
2020-12-13 10:39:00 2020-12-13 10:39:00  19206.83  19213.01  19203.15  19209.42   14.086663  19214.523828   1.240307   1.700268  -0.459962  40.664716  19211.503800   -4.016667
2020-12-13 10:40:00 2020-12-13 10:40:00  19209.41  19211.79  19202.00  19202.00   22.090667  19211.392871   0.116068   1.383428  -1.267360  32.601970  19210.465864   -1.891667
2020-12-13 10:41:00 2020-12-13 10:41:00  19202.00  19212.56  19200.03  19207.15   34.985171  19210.332153  -0.355288   1.035685  -1.390973  42.154518  19209.655701   20.250000
2020-12-13 10:42:00 2020-12-13 10:42:00  19207.15  19230.00  19204.65  19226.30   24.766301  19214.324115   0.806939   0.989936  -0.182997  64.564877  19211.026808   18.358333
2020-12-13 10:43:00 2020-12-13 10:43:00  19227.89  19230.00  19219.90  19229.18   30.783236  19218.038086   1.938040   1.179556   0.758483  66.880501  19213.140085   -1.183333
2020-12-13 10:44:00 2020-12-13 10:44:00  19229.18  19229.19  19216.81  19224.88   16.148413  19219.748565   2.459154   1.435476   1.023678  59.870700  19213.847146   -5.008333
2020-12-13 10:45:00 2020-12-13 10:45:00  19225.39  19227.33  19218.84  19223.17   14.307989  19220.603923   2.703010   1.688983   1.014027  57.018807  19214.369510   27.550000
2020-12-13 10:46:00 2020-12-13 10:46:00  19223.17  19263.75  19222.13  19257.94   80.568497  19229.937943   5.636721   2.478530   3.158191  80.122230  19222.458352   30.675000
2020-12-13 10:47:00 2020-12-13 10:47:00  19259.38  19270.00  19247.51  19259.98   56.253079  19237.448457   8.033697   3.589564   4.444133  80.847067  19227.744087    9.733333
2020-12-13 10:48:00 2020-12-13 10:48:00  19259.97  19270.00  19242.81  19269.62   61.918539  19245.491343  10.589066   4.989464   5.599602  84.128843  19232.268225   22.475000
2020-12-13 10:49:00 2020-12-13 10:49:00  19269.61  19293.12  19268.72  19286.95  232.269628  19255.856007  13.852825   6.762136   7.090689  88.412150  19249.451162   12.075000
2020-12-13 10:50:00 2020-12-13 10:50:00  19286.95  19301.14  19271.68  19284.11  187.203041  19262.919505  16.025491   8.614807   7.410684  83.956355  19257.220792  -17.608333
2020-12-13 10:51:00 2020-12-13 10:51:00  19284.32  19291.25  19261.43  19265.82   95.282843  19263.644629  16.086139  10.109074   5.977065  60.422673  19272.833333  -11.525000
2020-12-13 10:52:00 2020-12-13 10:52:00  19265.82  19279.79  19262.04  19270.28   38.675487  19265.303472  16.306102  11.348479   4.957622  63.422861  19272.218375    7.875000
2020-12-13 10:53:00 2020-12-13 10:53:00  19270.28  19280.00  19270.22  19275.27   25.868082  19267.795104  16.690656  12.416914   4.273741  66.801681  19272.695020   -4.158333
2020-12-13 10:54:00 2020-12-13 10:54:00  19275.67  19289.40  19265.29  19265.29   27.111290  19267.168828  16.005644  13.134660   2.870984  54.679265  19272.786627  -12.725000
2020-12-13 10:55:00 2020-12-13 10:55:00  19265.29  19278.13  19259.93  19260.00   47.465133  19265.376621  14.864575  13.480643   1.383932  49.020917  19271.416426    1.008333
2020-12-13 10:56:00 2020-12-13 10:56:00  19260.01  19268.03  19246.92  19266.50   28.355808  19265.657466  14.319677  13.648450   0.671227  55.769704  19270.236573    0.008333
2020-12-13 10:57:00 2020-12-13 10:57:00  19266.33  19266.33  19255.50  19260.01   27.731248  19264.245599  13.211872  13.561134  -0.349263  48.134772  19269.317903   -8.950000
2020-12-13 10:58:00 2020-12-13 10:58:00  19260.00  19275.00  19254.00  19255.76   49.431444  19262.124199  11.854349  13.219777  -1.365428  43.459401  19268.193624    2.700000
2020-12-13 10:59:00 2020-12-13 10:59:00  19255.76  19270.50  19253.93  19263.25   29.832123  19262.405650  11.253146  12.826451  -1.573305  53.094479  19267.739097   22.841667
2020-12-13 11:00:00 2020-12-13 11:00:00  19263.26  19283.17  19262.00  19283.17   42.977940  19267.596737  12.242894  12.709740  -0.466845  69.617935  19268.611111   32.650000
2020-12-13 11:01:00 2020-12-13 11:01:00  19283.16  19320.00  19280.07  19302.43  134.027827  19276.305053  14.415190  13.050830   1.364360  78.432847  19276.509788   61.600000
2020-12-13 11:02:00 2020-12-13 11:02:00  19302.43  19370.00  19302.43  19357.09  368.082083  19296.501290  20.313097  14.503283   5.809814  89.151807  19303.331551   34.225000
2020-12-13 11:03:00 2020-12-13 11:03:00  19357.09  19365.00  19330.01  19343.50  176.251396  19308.250967  23.618395  16.326306   7.292089  77.639240  19310.251528  -14.241667
2020-12-13 11:04:00 2020-12-13 11:04:00  19344.13  19362.40  19333.86  19340.00  226.360647  19316.188225  25.659661  18.192977   7.466685  74.659641  19316.294063   -7.983333
2020-12-13 11:05:00 2020-12-13 11:05:00  19339.99  19358.41  19330.58  19333.92   67.525236  19320.621169  26.481520  19.850685   6.630834  69.129258  19340.970000    5.491667
2020-12-13 11:06:00 2020-12-13 11:06:00  19333.93  19353.99  19320.49  19346.59   68.097935  19327.113377  27.834337  21.447416   6.386921  73.953911  19340.662038   -1.791667
2020-12-13 11:07:00 2020-12-13 11:07:00  19346.58  19346.59  19331.74  19331.77   34.709083  19328.277533  27.394831  22.636899   4.757932  60.649414  19339.854683   -7.108333
2020-12-13 11:08:00 2020-12-13 11:08:00  19331.77  19340.04  19331.77  19338.06   19.242639  19330.723149  27.240055  23.557530   3.682525  63.952335  19339.526687   24.108333
2020-12-13 11:09:00 2020-12-13 11:09:00  19338.06  19365.00  19331.88  19360.70   85.221937  19338.217362  28.614379  24.568900   4.045480  73.543743  19343.558333    6.308333
2020-12-13 11:10:00 2020-12-13 11:10:00  19360.70  19361.17  19340.00  19345.63   81.155224  19340.070522  28.162888  25.287697   2.875191  60.653058  19344.783805   -8.941667
2020-12-13 11:11:00 2020-12-13 11:11:00  19345.63  19350.00  19338.19  19349.97   32.623288  19342.545391  27.834417  25.797041   2.037376  62.900342  19344.890390  -10.175000
2020-12-13 11:12:00 2020-12-13 11:12:00  19349.48  19349.49  19333.41  19333.42   18.063666  19340.264043  25.939653  25.825564   0.114089  49.867145  19344.618659  -47.466667
2020-12-13 11:13:00 2020-12-13 11:13:00  19333.43  19342.26  19293.00  19293.01   69.923836  19328.450533  20.935983  24.847648  -3.911664  31.029009  19339.454613  -35.483333
2020-12-13 11:14:00 2020-12-13 11:14:00  19293.00  19300.00  19276.34  19290.84   59.652721  19319.047899  16.604039  23.198926  -6.594887  30.291618  19333.848331   -5.441667
2020-12-13 11:15:00 2020-12-13 11:15:00  19290.83  19292.85  19266.23  19286.48   41.104703  19310.905925  12.673042  21.093749  -8.420707  28.650033  19330.146332  -23.500000
2020-12-13 11:16:00 2020-12-13 11:16:00  19286.48  19292.96  19256.17  19262.64   33.978038  19298.839443   7.547028  18.384405 -10.837377  21.134832  19326.835989  -18.700000
2020-12-13 11:17:00 2020-12-13 11:17:00  19262.13  19285.13  19255.00  19264.04   37.449720  19290.139583   3.556594  15.418843 -11.862249  22.566193  19323.442885   15.700000
2020-12-13 11:18:00 2020-12-13 11:18:00  19264.56  19283.48  19260.56  19281.48   80.108484  19287.974687   1.780871  12.691248 -10.910377  39.091259  19318.137588   11.425000
