Date,Date,Open,High,Low,Close,Volume,Close-Open,Ema3,Ema6,Ema3-Ema6,Macd,Signal,Momentum,Rsi,Gradient
2021-05-26 00:00:00,2021-05-26 00:00:00,2137.75,2143.62,2134.99,2134.99,176.04042,-2.7600000000002183,2133.639516775337,2127.051880084229,6.587636691107946,10.293864868792753,4.563590460384969,5.730274408407784,67.80690738492217,479.5000000000073
2021-05-26 00:05:00,2021-05-26 00:05:00,2134.69,2150.45,2133.17,2147.56,503.17427,12.86999999999989,2140.5997583876688,2132.9113429173067,7.688415470362088,12.045609893425535,6.059994346993083,5.985615546432452,74.36715335560184,1596.0000000000036
2021-05-26 00:10:00,2021-05-26 00:10:00,2147.21,2172.9,2147.06,2166.91,803.04848,19.699999999999818,2153.7548791938343,2142.6252449409335,11.129634252900814,14.824377535021995,7.812870984598865,7.01150655042313,81.37729889755379,1518.0000000000064
2021-05-26 00:15:00,2021-05-26 00:15:00,2166.89,2178.78,2154.66,2177.92,792.3328,11.0300000000002,2165.837439596917,2152.7094606720952,13.127978924821946,17.710826513081884,9.79246209029547,7.918364422786414,84.30757107439968,198.50000000001273
2021-05-26 00:20:00,2021-05-26 00:20:00,2177.63,2179.53,2166.61,2170.88,353.95576,-6.75,2168.358719798459,2157.901043337211,10.457676461247956,19.208861165258895,11.675741905288156,7.533119259970739,75.22527493442612,1103.9999999999964
2021-05-26 00:25:00,2021-05-26 00:25:00,2171.27,2200.0,2166.52,2200.0,775.69282,28.730000000000018,2184.1793598992294,2169.9293166694365,14.250043229792936,22.486593600266133,13.837912244283753,8.64868135598238,83.85720315138056,1631.9999999999936
2021-05-26 00:30:00,2021-05-26 00:30:00,2200.0,2206.23,2197.08,2203.52,495.7498,3.519999999999982,2193.8496799496147,2179.526654763883,14.323025185731694,25.079157831678913,16.086161361762787,8.992996469916125,84.63380403911928,-81.50000000000546
2021-05-26 00:35:00,2021-05-26 00:35:00,2203.53,2203.53,2182.06,2198.37,584.81466,-5.160000000000309,2196.109839974807,2184.910467688488,11.199372286318976,26.41374054481821,18.15167719837387,8.26206334644434,78.0421537398075,276.9999999999982
2021-05-26 00:40:00,2021-05-26 00:40:00,2198.76,2209.95,2194.24,2209.06,356.27534,10.299999999999727,2202.5849199874037,2191.8103340632056,10.774585924198163,28.011106026111975,20.123562963921493,7.887543062190481,81.60984599704805,1369.0000000000055
2021-05-26 00:45:00,2021-05-26 00:45:00,2208.68,2236.0,2207.86,2225.75,690.99939,17.070000000000164,2214.167459993702,2201.5073814737184,12.660078519983472,30.274784325973087,22.153807236331815,8.120977089641272,85.90154341348276,1165.4999999999973
2021-05-26 00:50:00,2021-05-26 00:50:00,2226.52,2232.37,2218.64,2232.37,337.85186,5.849999999999909,2223.268729996851,2210.3252724812273,12.943457515623777,32.23140083639464,24.16932595634438,8.062074880050261,87.31100678041959,-251.50000000001
2021-05-26 00:55:00,2021-05-26 00:55:00,2232.33,2232.33,2204.69,2220.72,446.47808,-11.610000000000127,2221.994364998425,2213.295194629448,8.69917036897732,32.467708349272925,25.829002434930093,6.638705914342832,72.09106923729354,-1521.0000000000036
2021-05-26 01:00:00,2021-05-26 01:00:00,2221.58,2223.82,2198.15,2201.95,393.44473,-19.63000000000011,2211.9721824992125,2210.0537104496057,1.9184720496068621,30.785525251393665,26.820306998222808,3.965218253170857,53.91897140659578,-1266.4999999999964
2021-05-26 01:05:00,2021-05-26 01:05:00,2200.88,2206.0,2192.11,2195.39,239.11997,-5.4900000000002365,2203.681091249606,2205.8640788925754,-2.1829876429692376,28.59343849093102,27.174933296764454,1.418505194166567,48.76381241479454,236.5000000000009
2021-05-26 01:10:00,2021-05-26 01:10:00,2195.54,2206.7,2194.81,2206.68,202.37399,11.139999999999873,2205.180545624803,2206.0971992089826,-0.9166535841795849,27.45076722856402,27.230100083124366,0.22066714543965205,57.212491470004565,360.5000000000018
2021-05-26 01:15:00,2021-05-26 01:15:00,2206.64,2216.38,2200.79,2202.6,283.67758,-4.039999999999964,2203.8902728124012,2205.0979994349873,-1.2077266225860512,25.917212624389776,26.967522591377453,-1.050309966987676,53.3943273468138,21.500000000014552
2021-05-26 01:20:00,2021-05-26 01:20:00,2201.73,2213.25,2199.05,2207.11,324.01443,5.380000000000109,2205.500136406201,2205.6728567392765,-0.17272033307563106,24.780128958732803,26.530043864848526,-1.7499149061157233,57.184527123182235,-18.499999999994543
2021-05-26 01:25:00,2021-05-26 01:25:00,2206.84,2215.0,2201.07,2202.23,213.47605,-4.610000000000127,2203.8650682031002,2204.6891833851973,-0.8241151820971027,23.217569061609083,25.86754890420064,-2.6499798425915557,51.722801406673625,304.49999999998454
2021-05-26 01:30:00,2021-05-26 01:30:00,2202.55,2214.95,2202.24,2213.2,228.25602,10.649999999999636,2208.53253410155,2207.1208452751407,1.4116888264093177,22.603853255467584,25.21480977445403,-2.6109565189864448,61.61297400407408,-795.0000000000045
2021-05-26 01:35:00,2021-05-26 01:35:00,2212.63,2212.63,2180.0,2186.33,499.78705,-26.300000000000182,2197.431267050775,2201.1806037679576,-3.7493367171823593,19.72195223065046,24.11623826569332,-4.39428603504286,38.45645276216744,-626.9999999999982
2021-05-26 01:40:00,2021-05-26 01:40:00,2187.18,2202.73,2187.18,2200.66,318.87828,13.480000000000018,2199.0456335253875,2201.031859834255,-1.9862263088675718,18.382434878094045,22.96947758817347,-4.587042710079423,50.38912698406105,950.5000000000109
2021-05-26 01:45:00,2021-05-26 01:45:00,2200.7,2210.78,2200.0,2205.34,174.04514,4.640000000000327,2202.192816762694,2202.262757024468,-0.06994026177426349,17.496802366797056,21.874942543898186,-4.37814017710113,53.892660162218725,-314.99999999998636
2021-05-26 01:50:00,2021-05-26 01:50:00,2204.56,2208.79,2192.84,2194.36,172.17973,-10.199999999999818,2198.276408381347,2200.004826446049,-1.7284180647016,15.727639546073533,20.645481944333255,-4.917842398259722,44.9546349816187,370.4999999999927
2021-05-26 01:55:00,2021-05-26 01:55:00,2194.58,2214.49,2194.58,2212.75,164.62486,18.170000000000073,2205.5132041906736,2203.6463046043204,1.8668995863531563,15.629319506520005,19.642249456770607,-4.0129299502506015,58.71582990769931,2183.999999999992
2021-05-26 02:00:00,2021-05-26 02:00:00,2212.77,2238.58,2210.54,2238.04,632.04996,25.269999999999982,2221.776602095337,2213.4730747173717,8.30352737796511,17.39161213072748,19.192121991561983,-1.8005098608345023,70.77344397559118,24.00000000000091
2021-05-26 02:05:00,2021-05-26 02:05:00,2237.85,2237.85,2202.73,2213.23,388.57319,-24.61999999999989,2217.503301047668,2213.4036247981226,4.09967624954561,16.594985416009422,18.67269467645147,-2.077709260442049,52.66568396039122,-1956.9999999999936
2021-05-26 02:10:00,2021-05-26 02:10:00,2213.24,2213.75,2198.26,2198.9,295.95882,-14.33999999999969,2208.2016505238344,2209.259731998659,-1.0580814748245757,14.638597130506696,17.865875167262516,-3.22727803675582,44.732954306932434,-380.50000000000637
2021-05-26 02:15:00,2021-05-26 02:15:00,2198.9,2217.94,2198.7,2205.62,314.6399,6.7199999999998,2206.910825261917,2208.2198085704704,-1.3089833085532518,13.475061042087418,16.987712342227496,-3.512651300140078,49.0514370889415,-602.5000000000091
2021-05-26 02:20:00,2021-05-26 02:20:00,2206.15,2206.33,2179.78,2186.85,433.62685,-19.300000000000182,2196.8804126309587,2202.1141489789075,-5.233736347948707,10.912574807091005,15.772684835200199,-4.860110028109194,38.87099113798979,-2022.0000000000027
2021-05-26 02:25:00,2021-05-26 02:25:00,2186.32,2191.44,2162.08,2165.18,432.67803,-21.140000000000327,2181.0302063154795,2191.5615349849336,-10.53132866945407,7.051908100958826,14.028529488351925,-6.976621387393099,30.190236721776273,-441.49999999999636
2021-05-26 02:30:00,2021-05-26 02:30:00,2166.79,2180.93,2164.3,2178.02,435.13422,11.230000000000018,2179.52510315774,2187.6925249892383,-8.167421831498359,4.9710791078246075,12.217039412246463,-7.245960304421855,39.75625441332403,1404.5000000000073
2021-05-26 02:35:00,2021-05-26 02:35:00,2178.04,2194.25,2177.24,2193.27,210.86098,15.230000000000018,2186.3975515788698,2189.2860892780272,-2.888537699157496,4.5006737245107615,10.673766274699323,-6.173092550188562,49.59945457745208,-100.99999999999909
2021-05-26 02:40:00,2021-05-26 02:40:00,2192.88,2193.43,2176.0,2176.0,270.20295,-16.88000000000011,2181.198775789435,2185.4900637700193,-4.291287980584457,2.703168951549742,9.079646810069407,-6.3764778585196655,40.58747625523095,-99.49999999998909
2021-05-26 02:45:00,2021-05-26 02:45:00,2176.0,2191.97,2176.0,2191.28,225.06697,15.2800000000002,2186.2393878947178,2187.1443312642996,-0.9049433695818152,2.482979525992505,7.760313353254028,-5.277333827261523,50.195314862803876,892.4999999999955
2021-05-26 02:50:00,2021-05-26 02:50:00,2191.29,2202.68,2188.38,2193.85,264.72938,2.5599999999999454,2190.0446939473586,2189.060236617357,0.9844573300015327,2.487184625330883,6.705687607669399,-4.218502982338516,51.76951639245721,82.49999999998181
2021-05-26 02:55:00,2021-05-26 02:55:00,2193.45,2195.93,2186.22,2192.93,198.30586,-0.5199999999999818,2191.4873469736795,2190.165883298112,1.3214636755674292,2.3887449211051717,5.842299070356554,-3.4535541492513824,51.07602169613005,212.5
2021-05-26 03:00:00,2021-05-26 03:00:00,2193.51,2205.55,2193.51,2198.1,220.06111,4.589999999999691,2194.79367348684,2192.4327737843655,2.3608997024743985,2.6968192847903083,5.213203113243305,-2.516383828452997,55.129380621359466,569.5000000000164
2021-05-26 03:05:00,2021-05-26 03:05:00,2198.59,2205.59,2198.59,2204.32,101.37334,5.730000000000018,2199.55683674342,2195.8291241316897,3.7277126117301123,3.4036374411275574,4.851289978820156,-1.4476525376925986,59.923059567575876,683.5000000000036
2021-05-26 03:10:00,2021-05-26 03:10:00,2204.52,2215.01,2203.81,2211.77,132.1926,7.25,2205.6634183717097,2200.383660094064,5.279758277645669,4.5129264531738045,4.783617273690886,-0.27069082051708193,65.25777909248211,707.4999999999818
2021-05-26 03:15:00,2021-05-26 03:15:00,2211.0,2218.47,2209.4,2218.47,158.11859,7.4699999999998,2212.066709185855,2205.551185781474,6.515523404380929,5.8650711041709656,4.999908039786902,0.8651630643840633,69.62172990794926,58.999999999991815
2021-05-26 03:20:00,2021-05-26 03:20:00,2218.28,2218.28,2208.92,2212.95,119.95954,-5.330000000000382,2212.5083545929274,2207.665132701053,4.8432218918742365,6.417263396499948,5.283379111129511,1.1338842853704367,61.93086887784421,391.5000000000191
2021-05-26 03:25:00,2021-05-26 03:25:00,2213.14,2232.86,2212.29,2226.3,218.5111,13.16000000000031,2219.404177296464,2212.9893805007523,6.4147967957114815,7.841718743521142,5.795047037607837,2.0466717059133046,71.1726923829539,1518.5000000000173
2021-05-26 03:30:00,2021-05-26 03:30:00,2227.65,2245.0,2224.13,2243.32,409.82736,15.670000000000073,2231.362088648232,2221.655271786252,9.706816861980315,10.22610149411048,6.681257928908366,3.5448435652021146,78.97968097499384,838.4999999999991
2021-05-26 03:35:00,2021-05-26 03:35:00,2242.98,2246.6,2238.14,2243.07,248.17475,0.09000000000014552,2237.2160443241164,2227.7737655616083,9.442278762508067,11.957727848627655,7.736551912852224,4.221175935775431,78.60445893192463,793.4999999999945
2021-05-26 03:40:00,2021-05-26 03:40:00,2243.07,2260.0,2237.46,2259.19,654.34653,16.11999999999989,2248.203022162058,2236.749832544006,11.453189618051965,14.464070686512969,9.082055667584374,5.382015018928595,84.35544637921615,374.0000000000009
2021-05-26 03:45:00,2021-05-26 03:45:00,2257.51,2260.15,2246.97,2250.55,447.25762,-6.960000000000036,2249.376511081029,2240.6927375314326,8.68377354959648,15.573666121477345,10.380377758362968,5.193288363114377,71.92152823522991,-500.9999999999991
2021-05-26 03:50:00,2021-05-26 03:50:00,2250.61,2254.64,2245.64,2249.17,236.75251,-1.4400000000000546,2249.2732555405146,2243.1148125224518,6.158443018062826,16.155444127543433,11.535391032199062,4.620053095344371,69.94546416104676,372.4999999999909
