Date,Date,Open,High,Low,Close,Volume,Close-Open,Ema3,Ema6,Ema3-Ema6,Macd,Signal,Momentum,Rsi,Gradient
2021-06-02 00:00:00,2021-06-02 00:00:00,2130.51,2130.97,2121.68,2123.29,163.82249,-7.220000000000255,2123.348926072839,2120.55831275165,2.79061332118863,6.574288106160111,5.4868303777004535,1.0874577284596576,57.87586022270943,380.50000000000637
2021-06-02 00:05:00,2021-06-02 00:05:00,2123.43,2139.92,2123.43,2138.56,190.33422,15.13000000000011,2130.9544630364194,2125.7016519654644,5.2528110709549765,7.844897165895418,5.958443735339446,1.8864534305559717,69.72448999907007,528.5000000000082
2021-06-02 00:10:00,2021-06-02 00:10:00,2138.89,2139.06,2132.17,2133.86,161.02287,-5.029999999999745,2132.4072315182098,2128.0326085467605,4.374622971449298,8.376059282030837,6.441966844677724,1.9340924373531134,63.16248770164532,-353.99999999999636
2021-06-02 00:15:00,2021-06-02 00:15:00,2133.54,2143.49,2130.65,2131.48,177.84245,-2.0599999999999454,2131.943615759105,2129.0175775334,2.926038225704815,8.506900720233261,6.854953619788832,1.6519471004444295,59.74569973523523,-445.50000000001546
2021-06-02 00:20:00,2021-06-02 00:20:00,2131.69,2132.91,2124.44,2124.95,117.6766,-6.7400000000002365,2128.4468078795526,2127.855412523857,0.5913953556955676,7.9915554000758675,7.08227397584624,0.9092814242296274,50.7133883587004,-447.4999999999909
2021-06-02 00:25:00,2021-06-02 00:25:00,2125.0,2126.39,2120.52,2122.53,115.85733,-2.4699999999998,2125.4884039397766,2126.333866088469,-0.8454621486926044,7.303674532145578,7.126554087106108,0.17712044503947055,47.518619138778334,-323.0000000000018
2021-06-02 00:30:00,2021-06-02 00:30:00,2122.73,2122.74,2116.72,2118.49,178.06661,-4.2400000000002365,2121.989201969888,2124.0927614917637,-2.103559521875468,6.359224569725484,6.973088183629984,-0.6138636139045,42.19371413365269,10.499999999979082
2021-06-02 00:35:00,2021-06-02 00:35:00,2118.49,2123.62,2118.23,2122.74,149.5688,4.25,2122.364600984944,2123.7062582084027,-1.3416572234586965,5.885832438829766,6.755637034669941,-0.8698045958401748,49.357635906961924,271.50000000001455
2021-06-02 00:40:00,2021-06-02 00:40:00,2122.74,2128.26,2121.32,2123.92,130.3448,1.180000000000291,2123.142300492472,2123.7673272917164,-0.6250267992445515,5.541997208768407,6.512909069489634,-0.9709118607212268,51.36576745486871,-313.99999999998727
2021-06-02 00:45:00,2021-06-02 00:45:00,2124.04,2124.04,2112.0,2116.46,139.07915,-7.579999999999927,2119.801150246236,2121.6795194940833,-1.8783692478473313,4.614354254061709,6.133198106404049,-1.5188438523423402,39.487020747904126,-492.0000000000073
2021-06-02 00:50:00,2021-06-02 00:50:00,2116.45,2125.93,2113.0,2114.08,148.31793,-2.369999999999891,2116.940575123118,2119.5082282100593,-2.567653086941391,3.64512567981501,5.635583621086242,-1.9904579412712318,36.27537166179505,118.49999999999454
2021-06-02 00:55:00,2021-06-02 00:55:00,2114.1,2119.26,2109.14,2118.83,182.78639,4.730000000000018,2117.885287561559,2119.314448721471,-1.4291611599119278,3.223136048370179,5.15309410654303,-1.9299580581728506,46.664677739624025,700.9999999999991
2021-06-02 01:00:00,2021-06-02 01:00:00,2119.03,2129.99,2119.0,2128.1,134.84976,9.069999999999709,2122.9926437807794,2121.824606229622,1.1680375511573402,3.5952736756044033,4.841530020355305,-1.2462563447509014,61.40182372605533,577.9999999999973
2021-06-02 01:05:00,2021-06-02 01:05:00,2127.97,2130.43,2122.5,2130.39,96.9393,2.4200000000000728,2126.6913218903896,2124.271861592587,2.4194602978027433,4.028540777561375,4.678932171796519,-0.650391394235144,64.32403234844892,-90.99999999998545
2021-06-02 01:10:00,2021-06-02 01:10:00,2130.39,2131.12,2126.26,2126.28,71.29048,-4.109999999999673,2126.485660945195,2124.8456154232763,1.640045521918637,3.9942225152481114,4.541990240486838,-0.5477677252387263,55.30613428045173,133.50000000000364
2021-06-02 01:15:00,2021-06-02 01:15:00,2126.27,2133.99,2123.46,2133.06,121.36631,6.789999999999964,2129.7728304725974,2127.1925824451973,2.5802480274001027,4.462671483347094,4.526126489058889,-0.06345500571179485,65.01525482790625,574.0000000000009
2021-06-02 01:20:00,2021-06-02 01:20:00,2133.19,2139.81,2131.37,2137.76,122.56829,4.570000000000164,2133.7664152362986,2130.2118446037125,3.554570632586092,5.153762025494871,4.651653596346086,0.5021084291487847,70.36973087005927,744.4999999999936
2021-06-02 01:25:00,2021-06-02 01:25:00,2137.73,2152.84,2132.59,2147.95,325.23291,10.2199999999998,2140.858207618149,2135.2798890026515,5.578318615497665,6.449359891559197,5.011194855388708,1.4381650361704894,78.80820024457408,612.9999999999882
2021-06-02 01:30:00,2021-06-02 01:30:00,2147.86,2158.23,2144.55,2150.02,209.8833,2.1599999999998545,2145.4391038090744,2139.4913492876085,5.947754521465868,7.556060671050545,5.520168018521076,2.035892652529469,80.18390004450868,470.00000000000455
2021-06-02 01:35:00,2021-06-02 01:35:00,2150.01,2159.74,2148.76,2157.35,212.89503,7.339999999999691,2151.3945519045374,2144.59382091972,6.800730984817164,8.921754322549077,6.200485279326677,2.7212690432224003,84.46829764199697,722.0000000000027
2021-06-02 01:40:00,2021-06-02 01:40:00,2157.36,2169.51,2155.78,2164.46,313.44039,7.099999999999909,2157.9272759522687,2150.269872085514,7.657403866754521,10.45724929939206,7.051838083339755,3.405411216052306,87.59114159881338,24.500000000011823
2021-06-02 01:45:00,2021-06-02 01:45:00,2163.98,2166.0,2154.85,2157.84,268.27707,-6.139999999999873,2157.883637976134,2152.4327657753674,5.450872200766753,11.01301032911897,7.844072532495598,3.1689377966233714,71.52357607474711,-674.5000000000118
2021-06-02 01:50:00,2021-06-02 01:50:00,2157.83,2158.16,2147.3,2150.97,136.6094,-6.860000000000127,2154.4268189880668,2152.014832696691,2.411986291375797,10.774897058061015,8.430237437608682,2.344659620452333,58.223149226740475,-36.50000000000091
2021-06-02 01:55:00,2021-06-02 01:55:00,2150.97,2157.35,2149.25,2157.11,130.06779,6.140000000000327,2155.768409494033,2153.470594783351,2.29781471068236,10.95535079659885,8.935260109406716,2.020090687192134,65.16966318612069,-147.4999999999909
2021-06-02 02:00:00,2021-06-02 02:00:00,2156.76,2169.49,2142.38,2148.02,362.73467,-8.740000000000236,2151.8942047470164,2151.913281988108,-0.019077241091508768,10.246756423126953,9.197559372150764,1.0491970509761899,50.30859146254684,-522.0000000000027
2021-06-02 02:05:00,2021-06-02 02:05:00,2147.6,2152.43,2140.91,2146.67,243.45353,-0.9299999999998363,2149.282102373508,2150.415201420077,-1.1330990465689865,9.467125430542637,9.25147258382914,0.21565284671349794,48.34388648007009,29.999999999995453
2021-06-02 02:10:00,2021-06-02 02:10:00,2146.74,2159.33,2146.74,2148.62,230.38455,1.8800000000001091,2148.951051186754,2149.9022867286267,-0.9512355418728475,8.903971514067052,9.181972369876723,-0.2780008558096707,51.618899423854614,-484.50000000000273
2021-06-02 02:15:00,2021-06-02 02:15:00,2148.15,2148.67,2136.21,2136.98,152.36341,-11.170000000000073,2142.9655255933767,2146.210204806162,-3.244679212785286,7.4327372887478305,8.832125353650945,-1.399388064903114,35.497858973932125,-1016.4999999999964
2021-06-02 02:20:00,2021-06-02 02:20:00,2136.66,2137.99,2124.08,2128.29,359.45986,-8.36999999999989,2135.6277627966883,2141.0901462901156,-5.462383493427296,5.50213796932394,8.166127876785543,-2.6639899074616036,27.737250439744557,-597.0000000000027
2021-06-02 02:25:00,2021-06-02 02:25:00,2128.08,2128.14,2119.0,2125.04,260.72573,-3.0399999999999636,2130.333881398344,2136.5043902072257,-6.17050880888155,3.667598468700362,7.266421995168508,-3.598823526468146,25.258951106013868,123.50000000001273
2021-06-02 02:30:00,2021-06-02 02:30:00,2125.06,2130.76,2118.38,2130.76,139.06422,5.700000000000273,2130.5469406991724,2134.8631358623043,-4.316195163131852,2.6447814984830984,6.342093895831426,-3.6973123973483277,37.12399170920315,216.49999999999636
2021-06-02 02:35:00,2021-06-02 02:35:00,2131.33,2136.33,2128.82,2129.37,169.53853,-1.9600000000000364,2129.958470349586,2133.2936684730744,-3.335198123488226,1.702406020410308,5.414156320747203,-3.7117503003368952,35.48146803364094,322.4999999999909
2021-06-02 02:40:00,2021-06-02 02:40:00,2129.2,2138.29,2129.2,2137.21,118.80166,8.010000000000218,2133.5842351747933,2134.41262033791,-0.8283851631167636,1.5700901214022451,4.645343080878211,-3.075252959475966,50.34975344457483,579.9999999999955
2021-06-02 02:45:00,2021-06-02 02:45:00,2137.21,2144.73,2136.63,2140.97,165.36173,3.7599999999997635,2137.277117587397,2136.2861573842215,0.9909602031752911,1.7484740737872926,4.0659692794600275,-2.317495205672735,56.16360893930819,-178.99999999999636
2021-06-02 02:50:00,2021-06-02 02:50:00,2140.94,2140.94,2128.09,2133.63,165.73587,-7.309999999999945,2135.4535587936984,2135.5272552744436,-0.07369648074518409,1.2827808846445805,3.5093316004969384,-2.226550715852358,44.07394541118418,-1280.9999999999945
