Date,Date,Open,High,Low,Close,Volume,Ema3,Ema6,Ema3-Ema6,Macd,Signal,Momentum,Rsi,Gradient
2021-03-16 00:00:00,2021-03-16 00:00:00,1502.44,1509.48,1502.44,1509.44,87.93115,1505.3410980028116,1503.9247499901057,1.4163480127058392,-0.7895890350930586,-0.387180591934269,-0.40240844315878954,64.91060204414723,425.0
2021-03-16 00:05:00,2021-03-16 00:05:00,1509.49,1513.53,1509.49,1510.77,127.5728,1508.0555490014058,1505.8805357072183,2.1750132941874654,-0.21650744390399268,-0.3530459623282138,0.1365385184242211,67.37715564117107,227.49999999999773
2021-03-16 00:10:00,2021-03-16 00:10:00,1510.67,1514.62,1510.08,1513.99,83.77628,1511.0227745007028,1508.197525505156,2.825248995546872,0.49182152291245984,-0.1840724652800791,0.675893988192539,72.9095839161483,161.00000000000136
2021-03-16 00:15:00,2021-03-16 00:15:00,1514.0,1517.26,1513.83,1513.99,118.68643,1512.5063872503515,1509.8525182179685,2.6538690323829996,1.0411753114678959,0.060977090069515905,0.98019822139838,72.9095839161483,-123.50000000000136
2021-03-16 00:20:00,2021-03-16 00:20:00,1514.32,1514.84,1508.79,1511.52,97.02717,1512.0131936251757,1510.3289415842632,1.6842520409124973,1.2626784186102213,0.301317355777657,0.9613610628325644,61.40655357809419,82.000000000005
2021-03-16 00:25:00,2021-03-16 00:25:00,1511.62,1516.75,1511.62,1515.63,94.00872,1513.8215968125878,1511.843529703045,1.9780671095427351,1.7496944892361626,0.5909927824693582,1.1587017067668044,70.65207097583975,339.9999999999977
2021-03-16 00:30:00,2021-03-16 00:30:00,1515.79,1520.0,1515.63,1518.32,224.42053,1516.0707984062938,1513.6939497878893,2.3768486184044377,2.325907142982942,0.937975654572075,1.3879314884108669,75.29952107412923,171.99999999999136
2021-03-16 00:35:00,2021-03-16 00:35:00,1518.32,1520.0,1517.51,1519.07,292.59856,1517.5703992031467,1515.2299641342067,2.340435068939996,2.810678798847448,1.3125162834271498,1.4981625154202982,76.54235177777721,-242.999999999995
2021-03-16 00:40:00,2021-03-16 00:40:00,1519.06,1519.06,1512.98,1513.46,189.13238,1515.5151996015734,1514.724260095862,0.7909395057113215,2.710933756589384,1.5921997780595967,1.1187339785297872,52.72830303325349,-839.4999999999982
2021-03-16 00:45:00,2021-03-16 00:45:00,1513.57,1514.87,1502.13,1502.28,171.72779,1508.8975998007868,1511.1687572113299,-2.2711574105430827,1.7100402476226009,1.6157678719721975,0.09427237565040336,30.233563663465475,-556.0000000000059
