Date,Date,Open,High,Low,Close,Volume,Ema3,Ema6,Ema3-Ema6,Macd,Signal,Momentum,Rsi,Gradient
2021-02-28 17:25:00,2021-02-28 17:25:00,1121.82,1122.15,1111.39,1113.56,276.90042,1113.56,1113.56,0.0,0.0,0.0,0.0,46.22035573122537,1002.9999999999973
2021-02-28 17:30:00,2021-02-28 17:30:00,1113.32,1124.99,1112.94,1123.59,230.96195,1118.5749999999998,1116.425714285714,2.1492857142857247,0.8001139601137766,0.16002279202275532,0.6400911680910213,46.22035573122537,935.5000000000018
2021-02-28 17:35:00,2021-02-28 17:35:00,1123.13,1134.0,1120.85,1132.27,525.86096,1125.4225,1120.9526530612243,4.469846938775618,2.1102874164978402,0.5500757169177724,1.560211699580068,46.22035573122537,396.5000000000032
2021-02-28 17:40:00,2021-02-28 17:40:00,1132.31,1137.42,1130.0,1131.52,377.55351,1128.47125,1123.9718950437316,4.499354956268462,3.0528986724514198,1.050640308024502,2.002258364426918,46.22035573122537,-212.00000000000045
2021-02-28 17:45:00,2021-02-28 17:45:00,1130.83,1134.18,1124.56,1128.03,218.99267,1128.2506250000001,1125.1313536026655,3.1192713973346144,3.478216338256061,1.5361555140708139,1.9420608241852473,46.22035573122537,-302.99999999999727
2021-02-28 17:50:00,2021-02-28 17:50:00,1128.34,1129.39,1123.29,1125.46,129.40247,1126.8553125,1125.2252525733325,1.6300599266676272,3.566790391655786,1.9422824895878084,1.6245079020679778,46.22035573122537,-332.4999999999932
2021-02-28 17:55:00,2021-02-28 17:55:00,1124.24,1124.84,1119.79,1121.38,148.44315,1124.11765625,1124.126608980952,-0.008952730951932608,3.2700687481183195,2.2078397412939106,1.062229006824409,41.23325105782807,-748.0000000000018
2021-02-28 18:00:00,2021-02-28 18:00:00,1121.13,1122.72,1110.24,1110.5,250.8483,1117.308828125,1120.2332921292514,-2.9244640042513765,2.1324085573335196,2.1927535045018325,-0.060344947168312846,30.650424617320212,-378.00000000000864
2021-02-28 18:05:00,2021-02-28 18:05:00,1110.5,1117.59,1110.5,1113.82,170.62739,1115.5644140625,1118.4009229494652,-2.836508886965248,1.4816217006523402,2.050527143731934,-0.5689054430795939,36.60811833933901,423.50000000000136
2021-02-28 18:10:00,2021-02-28 18:10:00,1114.96,1124.0,1114.84,1118.97,162.35844,1117.26720703125,1118.5635163924753,-1.2963093612252123,1.3656875912793112,1.9135592332414095,-0.5478716419620984,45.34774436090232,511.5000000000009
2021-02-28 18:15:00,2021-02-28 18:15:00,1119.3,1129.65,1119.3,1124.05,183.50062,1120.6586035156251,1120.1310831374824,0.5275203781427535,1.6645347979954295,1.8637543461922137,-0.19921954819678422,53.01524622917966,386.00000000000136
2021-02-28 18:20:00,2021-02-28 18:20:00,1124.15,1126.69,1121.38,1126.69,101.92229,1123.6743017578126,1122.005059383916,1.6692423738966227,2.0903035804881256,1.909064193051396,0.18123938743672952,56.79530221069064,-234.00000000000318
2021-02-28 18:25:00,2021-02-28 18:25:00,1126.19,1126.64,1119.01,1119.37,132.50518,1121.5221508789064,1121.2521852742257,0.2699656046806922,1.816130363575212,1.8904774271561595,-0.07434706358094756,44.80225484827614,-399.0000000000009
2021-02-28 18:30:00,2021-02-28 18:30:00,1119.37,1119.85,1115.23,1118.71,175.45568,1120.1160754394532,1120.525846624447,-0.40977118499381504,1.5279760726766654,1.817977156260261,-0.29000108358359555,43.80151686223395,-88.49999999999909
2021-02-28 18:35:00,2021-02-28 18:35:00,1118.46,1121.17,1114.74,1117.6,131.83569,1118.8580377197266,1119.6898904460336,-0.8318527263070337,1.1962543225690752,1.6936325895220237,-0.4973782669529485,41.91213148378494,127.99999999999727
2021-02-28 18:40:00,2021-02-28 18:40:00,1118.03,1121.61,1115.42,1121.27,101.37854,1120.0640188598632,1120.1413503185954,-0.07733145873226022,1.2154893693787017,1.5980039454933594,-0.3825145761146578,50.400646926833026,-4.9999999999954525
2021-02-28 18:45:00,2021-02-28 18:45:00,1120.97,1125.64,1116.0,1117.5,128.23255,1118.7820094299316,1119.3866787989966,-0.60466936906505,0.9159670913020364,1.461596574655095,-0.5456294833530586,42.70745561311642,-516.9999999999959
2021-02-28 18:50:00,2021-02-28 18:50:00,1117.54,1122.37,1109.81,1110.93,197.26414,1114.8560047149658,1116.970484856426,-2.1144801414602625,0.14675770430403645,1.1986288005848833,-1.0518710962808469,32.37352254485761,-634.5000000000027
2021-02-28 18:55:00,2021-02-28 18:55:00,1111.45,1112.6,1104.19,1104.81,164.28411,1109.8330023574829,1113.496060611733,-3.663058254250018,-0.9457768035069876,0.7697476797665092,-1.7155244832734966,25.4814057540912,-7.000000000005002
2021-02-28 19:00:00,2021-02-28 19:00:00,1104.73,1113.35,1100.5,1110.79,301.44978,1110.3115011787413,1112.722900436952,-2.411399258210622,-1.3139360127208874,0.35301094126902993,-1.6669469539899173,40.36738840103001,542.0000000000073
2021-02-28 19:05:00,2021-02-28 19:05:00,1110.56,1117.09,1110.21,1115.65,219.78427,1112.9807505893707,1113.5592145978228,-0.5784640084521016,-1.1997139001366577,0.0424659729878924,-1.2421798731245501,50.090633690379086,451.49999999999864
2021-02-28 19:10:00,2021-02-28 19:10:00,1115.88,1120.89,1115.29,1119.82,171.40549,1116.4003752946853,1115.3480104270163,1.0523648676689845,-0.7639021150619101,-0.11880764462206811,-0.645094470439842,57.26512172036576,-124.50000000000045
2021-02-28 19:15:00,2021-02-28 19:15:00,1119.8,1120.03,1111.23,1113.16,230.90577,1114.7801876473427,1114.722864590726,0.05732305661672399,-0.9450307493759738,-0.28405226557284924,-0.6609784838031245,44.89606551560832,-141.9999999999959
2021-02-28 19:20:00,2021-02-28 19:20:00,1112.99,1120.05,1112.96,1116.98,157.20667,1115.8800938236714,1115.3677604219472,0.5123334017241632,-0.7714417221363874,-0.3815301568855569,-0.3899115652508305,52.027960464449016,299.0000000000009
2021-02-28 19:25:00,2021-02-28 19:25:00,1117.35,1120.48,1117.13,1119.14,114.16606,1117.5100469118356,1116.4455431585338,1.0645037533017785,-0.4543398720522873,-0.39609209991890304,-0.05824777213338428,55.90076041076869,38.999999999998636
2021-02-28 19:30:00,2021-02-28 19:30:00,1119.61,1121.09,1117.19,1117.76,122.02645,1117.6350234559177,1116.8211022560956,0.8139211998220617,-0.310806059341985,-0.37903489180351946,0.06822883246153444,52.642541145665525,-225.49999999999955
2021-02-28 19:35:00,2021-02-28 19:35:00,1117.76,1119.72,1114.13,1114.63,136.08605,1116.132511727959,1116.1950730400683,-0.0625613121094375,-0.4444954532659722,-0.39212700409601003,-0.05236844916996214,45.43482108147654,80.499999999995
2021-02-28 19:40:00,2021-02-28 19:40:00,1114.54,1119.41,1114.54,1119.37,87.37835,1117.7512558639794,1117.1021950286201,0.6490608353592506,-0.16605272254219017,-0.3469121477852461,0.18085942524305593,56.30643050237102,442.999999999995
2021-02-28 19:45:00,2021-02-28 19:45:00,1119.52,1123.49,1119.44,1123.49,210.93374,1120.6206279319897,1118.9272821633,1.6933457686895963,0.38265372144383036,-0.2009989739394308,0.5836526953832611,63.82430772590869,349.0000000000009
2021-02-28 19:50:00,2021-02-28 19:50:00,1123.51,1126.62,1119.42,1126.35,255.30935,1123.485313965995,1121.0480586880715,2.437255277923441,1.0363393545219424,0.04646869175284382,0.9898706627690985,68.3592753233013,-122.00000000000273
2021-02-28 19:55:00,2021-02-28 19:55:00,1126.25,1128.1,1118.83,1121.05,262.1056,1122.2676569829973,1121.0486133486224,1.2190436343748843,1.113884060158398,0.25995176543395465,0.8539322947244432,53.45698873366633,-23.499999999989996
2021-02-28 20:00:00,2021-02-28 20:00:00,1121.19,1127.63,1121.19,1125.88,190.50192,1124.0738284914987,1122.4290095347303,1.644818956768404,1.5472437690170864,0.517410166150581,1.0298336028665054,62.416847674816516,270.5000000000041
2021-02-28 20:05:00,2021-02-28 20:05:00,1125.58,1129.69,1125.54,1126.46,125.40336,1125.2669142457494,1123.580721096236,1.6861931495134286,1.915406005085515,0.7970093339375679,1.1183966711479472,63.43126973325492,-7.000000000005002
2021-02-28 20:10:00,2021-02-28 20:10:00,1126.46,1128.69,1123.37,1125.74,121.45282,1125.5034571228748,1124.1976579258828,1.305799196991984,2.12458831533786,1.0625251302176264,1.0620631851202336,60.979416372799896,-219.00000000000546
2021-02-28 20:15:00,2021-02-28 20:15:00,1125.55,1127.1,1121.3,1122.08,219.94186,1123.7917285614374,1123.592612804202,0.1991157572354041,1.9722999451325904,1.2444800932006193,0.7278198519319712,49.34457784502315,-302.99999999999727
2021-02-28 20:20:00,2021-02-28 20:20:00,1121.62,1126.0,1119.68,1119.68,139.19777,1121.7358642807187,1122.4747234315728,-0.7388591508540685,1.6390563508680316,1.3233953447341018,0.3156610061339298,42.90320760868529,-79.99999999999545
2021-02-28 20:25:00,2021-02-28 20:25:00,1119.76,1123.03,1119.37,1120.48,94.68601,1121.1079321403595,1121.9048024511235,-0.7968703107640067,1.4231070237276526,1.3433376805328119,0.07976934319484075,45.736594384834284,462.00000000000045
2021-02-28 20:30:00,2021-02-28 20:30:00,1120.93,1129.49,1120.93,1128.92,258.2592,1125.0139660701798,1123.9091446079453,1.1048214622344403,1.910974564871367,1.456865057400523,0.4541095074708439,66.67365005269508,354.4999999999959
2021-02-28 20:35:00,2021-02-28 20:35:00,1129.18,1131.88,1127.57,1127.57,160.25645,1126.2919830350897,1124.9551032913896,1.3368797437001376,2.163737173290201,1.5982394805784588,0.5654976927117423,62.07630612200948,324.50000000000045
2021-02-28 20:40:00,2021-02-28 20:40:00,1127.52,1135.64,1127.51,1135.41,175.44487,1130.850991517545,1127.942216636707,2.9087748808381093,2.962525687883044,1.871096722039376,1.0914289658436682,74.38497498587193,798.0000000000018
2021-02-28 20:45:00,2021-02-28 20:45:00,1135.27,1145.82,1134.34,1143.53,208.70209,1137.1904957587726,1132.395869026219,4.794626732553525,4.2023454564343865,2.337346468918378,1.8649989875160085,81.74770829018325,779.4999999999959
2021-02-28 20:50:00,2021-02-28 20:50:00,1143.14,1152.53,1143.01,1151.0,244.48008,1144.0952478793863,1137.7113350187278,6.383912860658484,5.721721680154587,3.01422151116562,2.7075001689889673,86.14431874188956,623.5000000000014
2021-02-28 20:55:00,2021-02-28 20:55:00,1151.07,1159.63,1150.88,1156.0,278.9826,1150.047623939693,1142.9366678705198,7.110956069173199,7.2457717508170845,3.860531559095913,3.3852401917211714,88.39049979247122,294.00000000000546
2021-02-28 21:00:00,2021-02-28 21:00:00,1155.49,1161.93,1155.28,1156.88,275.88672,1153.4638119698466,1146.9204770503713,6.543334919475228,8.42745460673973,4.773916168624677,3.653538438115053,88.7748293114996,366.9999999999959
2021-02-28 21:05:00,2021-02-28 21:05:00,1157.02,1164.81,1156.83,1163.34,228.81177,1158.4019059849234,1151.6117693216938,6.790136663229532,9.77256277469337,5.773645489838415,3.9989172848549543,91.30924937961579,155.499999999995
2021-02-28 21:10:00,2021-02-28 21:10:00,1163.34,1163.98,1158.9,1159.99,138.8101,1159.1959529924616,1154.0055495154957,5.190403476965912,10.447817746455485,6.70847994116183,3.739337805293655,80.06065357774219,-616.9999999999959
2021-02-28 21:15:00,2021-02-28 21:15:00,1159.81,1162.24,1150.96,1151.0,150.61674,1155.0979764962308,1153.146821082497,1.9511554137338862,10.140649217249575,7.394913796379379,2.7457354208701954,57.32064072380945,-105.499999999995
2021-02-28 21:20:00,2021-02-28 21:20:00,1150.98,1160.92,1150.55,1157.88,180.98926,1156.4889882481154,1154.4991579160692,1.9898303320462674,10.33325906796017,7.982582850695538,2.350676217264633,66.15017819548541,189.49999999999818
2021-02-28 21:25:00,2021-02-28 21:25:00,1157.68,1158.72,1154.15,1154.79,136.07201,1155.6394941240578,1154.582255654335,1.0572384697227335,10.119910557058802,8.410048391968191,1.7098621650906107,59.51437870917028,-89.50000000000955
2021-02-28 21:30:00,2021-02-28 21:30:00,1154.57,1156.3,1152.95,1156.09,146.95789,1155.864747062029,1155.0130397530963,0.8517073089326459,9.941134252995653,8.716265564173684,1.224868688821969,61.46590120328644,35.000000000002274
2021-02-28 21:35:00,2021-02-28 21:35:00,1156.18,1159.7,1154.03,1155.49,254.55332,1155.6773735310144,1155.1493141093547,0.528059421659691,9.639914821003458,8.90099541553964,0.7389194054638182,59.867617495296784,47.00000000000273
2021-02-28 21:40:00,2021-02-28 21:40:00,1155.49,1157.4,1153.81,1157.03,83.98757,1156.353686765507,1155.6866529352533,0.6670338302537857,9.41690911421756,9.004178155275225,0.41273095894233514,62.84343245903346,248.00000000000182
2021-02-28 21:45:00,2021-02-28 21:45:00,1157.62,1163.0,1157.62,1160.45,279.42709,1158.4018433827537,1157.0476092394667,1.3542341432869307,9.407694852613531,9.084881494742886,0.32281335787064513,68.97426778795838,349.0000000000009
2021-02-28 21:50:00,2021-02-28 21:50:00,1160.23,1166.83,1158.49,1164.01,173.5833,1161.2059216913767,1159.0368637424763,2.169057948900445,9.577254108022089,9.183356017398728,0.39389809062336134,74.27610035135652,497.5000000000023
2021-02-28 21:55:00,2021-02-28 21:55:00,1164.01,1175.4,1164.01,1170.4,480.45595,1165.8029608456884,1162.283474101769,3.519486743919515,10.110700771284883,9.368824968175959,0.7418758031089236,81.19700778880406,482.000000000005
2021-02-28 22:00:00,2021-02-28 22:00:00,1170.29,1177.88,1170.06,1173.65,434.65836,1169.7264804228444,1165.531052929835,4.195427493009447,10.672680911775387,9.629596156895845,1.0430847548795423,83.84908998738491,147.99999999999045
2021-02-28 22:05:00,2021-02-28 22:05:00,1173.92,1179.99,1172.62,1173.36,328.29178,1171.543240211422,1167.767894949882,3.7753452615399965,10.968218846213404,9.897320694759358,1.0708981514540454,82.60157937565003,-187.5
2021-02-28 22:10:00,2021-02-28 22:10:00,1173.41,1176.55,1168.18,1169.9,221.82446,1170.721620105711,1168.3770678213443,2.3445522843667277,10.798760317967435,10.077608619400973,0.7211516985664623,68.09622677688122,-268.49999999999454
