Date,Date,Open,High,Low,Close,Volume,Close-Open,Ema3,Ema6,Ema3-Ema6,Macd,Signal,Momentum,Rsi,Gradient
2021-04-14 00:00:00,2021-04-14 00:00:00,1913.61,1917.43,1913.09,1915.09,131.01824,1.4800000000000182,1913.7100973964348,1912.2820962944131,1.4280011020216534,-1.4858329624164526,-2.374894109937912,0.8890611475214594,63.40341735011793,74.50000000000045
2021-04-14 00:05:00,2021-04-14 00:05:00,1915.06,1916.36,1913.14,1915.3,192.31473,0.2400000000000091,1914.5050486982173,1913.1443544960093,1.3606942022079238,-1.0779575541907889,-2.1155067987884872,1.0375492445976984,63.976769787625805,151.49999999999864
2021-04-14 00:10:00,2021-04-14 00:10:00,1914.82,1918.71,1914.82,1918.12,136.82327,3.2999999999999545,1916.3125243491086,1914.5659674971494,1.7465568519592125,-0.5211553676415406,-1.796636512559098,1.2754811449175574,71.23801422298573,209.50000000000273
2021-04-14 00:15:00,2021-04-14 00:15:00,1917.99,1919.49,1916.01,1919.49,64.00332,1.5,1917.9012621745542,1915.9728339265353,1.9284282480189177,0.03031250350272785,-1.431246709346733,1.4615592128494608,74.26247458123942,148.50000000000136
2021-04-14 00:20:00,2021-04-14 00:20:00,1919.49,1922.1,1918.38,1921.09,92.25549,1.599999999999909,1919.4956310872772,1917.4348813760967,2.060749711180506,0.5896641119093147,-1.0270645450955234,1.616728657004838,77.56824668999027,207.000000000005
2021-04-14 00:25:00,2021-04-14 00:25:00,1921.2,1924.47,1920.72,1923.63,54.86955,2.4300000000000637,1921.5628155436386,1919.2049152686404,2.357900274998201,1.2238038152258923,-0.5768908730312403,1.8006946882571326,81.97791673523002,290.0000000000091
2021-04-14 00:30:00,2021-04-14 00:30:00,1923.41,1928.36,1922.23,1926.89,79.68144,3.480000000000018,1924.2264077718194,1921.4006537633145,2.825754008504873,1.9667474139471324,-0.06816321563556577,2.034910629582698,86.16629956599019,36.49999999998954
2021-04-14 00:35:00,2021-04-14 00:35:00,1926.82,1927.24,1923.93,1924.36,112.89037,-2.4600000000000364,1924.2932038859096,1922.2461812595102,2.047022626399439,2.324589294267753,0.41038728634509797,1.914202007922655,70.83516035083966,-287.99999999999955
2021-04-14 00:40:00,2021-04-14 00:40:00,1924.16,1924.16,1920.69,1921.13,63.79649,-3.0299999999999727,1922.711601942955,1921.9272723282215,0.7843296147334513,2.320794878060269,0.7924688046881323,1.5283260733721369,55.6624669412436,-102.99999999999727
2021-04-14 00:45:00,2021-04-14 00:45:00,1920.97,1923.93,1920.97,1922.3,66.89616,1.3299999999999272,1922.5058009714776,1922.0337659487295,0.4720350227480594,2.3847075733044676,1.1109165584113994,1.2737910148930682,59.43895027488762,289.9999999999977
2021-04-14 00:50:00,2021-04-14 00:50:00,1922.44,1927.41,1922.26,1926.93,85.67416,4.490000000000009,1924.717900485739,1923.4326899633784,1.2852105223605577,2.7769501969480643,1.4441232861187325,1.3328269108293318,71.1201482013595,86.50000000000091
2021-04-14 00:55:00,2021-04-14 00:55:00,1927.21,1928.8,1923.22,1924.03,93.80818,-3.1800000000000637,1924.3739502428693,1923.603349973842,0.7706002690274545,2.8212776063903675,1.7195541501730596,1.101723456217308,58.464876199876095,118.99999999999409
2021-04-14 01:00:00,2021-04-14 01:00:00,1924.04,1932.93,1924.04,1929.31,279.01606,5.269999999999982,1926.8419751214346,1925.233821409887,1.6081537115476294,3.2450523276754666,2.024653785673541,1.2203985420019254,70.0922135424816,-17.499999999995453
2021-04-14 01:05:00,2021-04-14 01:05:00,1928.72,1929.37,1922.95,1923.68,103.50717,-5.039999999999964,1925.2609875607172,1924.7898724356337,0.4711151250835428,3.090972097027816,2.237917447944396,0.8530546490834197,51.606855106011686,-282.9999999999927
2021-04-14 01:10:00,2021-04-14 01:10:00,1923.32,1925.01,1921.64,1923.65,116.96151,0.3300000000001546,1924.4554937803587,1924.4641945968815,-0.00870081652283261,2.9326360519673926,2.3768611687489956,0.5557748832183971,51.51997350054273,-186.5000000000009
2021-04-14 01:15:00,2021-04-14 01:15:00,1923.63,1924.27,1918.42,1919.95,137.63173,-3.6800000000000637,1922.2027468901792,1923.1744247120582,-0.9716778218789841,2.480006545985816,2.39749024419636,0.08251630178945613,41.243621889687674,-169.500000000005
2021-04-14 01:20:00,2021-04-14 01:20:00,1919.45,1922.48,1918.37,1920.26,101.01567,0.8099999999999454,1921.2313734450895,1922.3417319371842,-1.110358492094747,2.1218494510317214,2.3423620855634324,-0.220512634531711,42.39876641631002,-39.999999999997726
2021-04-14 01:25:00,2021-04-14 01:25:00,1920.33,1921.52,1917.63,1919.15,83.03573,-1.1799999999998363,1920.1906867225448,1921.4298085265602,-1.23912180401544,1.728514411383685,2.219592550727483,-0.4910781393437982,39.09615213405899,-57.50000000000455
2021-04-14 01:30:00,2021-04-14 01:30:00,1918.5,1920.71,1918.01,1919.11,52.67755,0.6099999999999,1919.6503433612725,1920.7670060904002,-1.116662729127711,1.397456879905576,2.055165416563102,-0.6577085366575259,38.96490298647589,67.49999999999545
2021-04-14 01:35:00,2021-04-14 01:35:00,1919.28,1921.32,1918.9,1920.5,28.38834,1.2200000000000273,1920.0751716806362,1920.690718636,-0.6155469553636976,1.2330390774095576,1.8907401487323932,-0.6577010713228355,46.459994531587654,318.5000000000059
2021-04-14 01:40:00,2021-04-14 01:40:00,1921.15,1925.73,1920.55,1925.48,64.26773,4.329999999999927,1922.7775858403181,1922.05908474,0.7185011003182353,1.487434940669118,1.8100791071197382,-0.3226441664506201,64.95959106995338,361.5000000000009
2021-04-14 01:45:00,2021-04-14 01:45:00,1925.59,1927.75,1924.29,1927.73,97.57195,2.1400000000001,1925.253792920159,1923.679346242857,1.5744466773019212,1.8492842929015296,1.8179201442760966,0.03136414862543302,70.48817957766886,34.50000000000273
